ai_X_level,ai_O_level,starting_player,winner,moves,duration_s
3,3,O,Tie,9,0.129732
3,3,O,Tie,9,0.179991
3,3,O,Tie,9,0.130849
3,3,O,Tie,9,0.169649
3,3,O,Tie,9,0.137075
3,3,O,Tie,9,0.130400
3,3,O,Tie,9,0.182484
3,3,O,Tie,9,0.127797
3,3,O,Tie,9,0.186566
3,3,O,Tie,9,0.126846
3,3,O,Tie,9,0.134386
3,3,O,Tie,9,0.129565
3,3,O,Tie,9,0.186595
3,3,O,Tie,9,0.132183
3,3,O,Tie,9,0.131797
3,3,O,Tie,9,0.187360
3,3,O,Tie,9,0.129836
3,3,O,Tie,9,0.190971
3,3,O,Tie,9,0.128379
3,3,O,Tie,9,0.132223
3,3,O,Tie,9,0.188383
3,3,O,Tie,9,0.131738
3,3,O,Tie,9,0.173188
3,3,O,Tie,9,0.142976
3,3,O,Tie,9,0.131131
3,3,O,Tie,9,0.181520
3,3,O,Tie,9,0.127910
3,3,O,Tie,9,0.128960
3,3,O,Tie,9,0.184655
3,3,O,Tie,9,0.130798
3,3,O,Tie,9,0.128811
3,3,O,Tie,9,0.175421
3,3,O,Tie,9,0.131113
3,3,O,Tie,9,0.185240
3,3,O,Tie,9,0.129879
3,3,O,Tie,9,0.129223
3,3,O,Tie,9,0.188064
3,3,O,Tie,9,0.131602
3,3,O,Tie,9,0.128077
3,3,O,Tie,9,0.182813
3,3,O,Tie,9,0.130379
3,3,O,Tie,9,0.167625
3,3,O,Tie,9,0.140303
3,3,O,Tie,9,0.130031
3,3,O,Tie,9,0.197231
3,3,O,Tie,9,0.132237
3,3,O,Tie,9,0.134681
3,3,O,Tie,9,0.131473
3,3,O,Tie,9,0.187895
3,3,O,Tie,9,0.134441
3,3,O,Tie,9,0.186036
3,3,O,Tie,9,0.129701
3,3,O,Tie,9,0.128207
3,3,O,Tie,9,0.132357
3,3,O,Tie,9,0.189802
3,3,O,Tie,9,0.134493
3,3,O,Tie,9,0.131228
3,3,O,Tie,9,0.183918
3,3,O,Tie,9,0.134040
3,3,O,Tie,9,0.131266
3,3,O,Tie,9,0.192775
3,3,O,Tie,9,0.131330
3,3,O,Tie,9,0.150613
3,3,O,Tie,9,0.295249
3,3,O,Tie,9,0.170443
3,3,O,Tie,9,0.208534
3,3,O,Tie,9,0.147537
3,3,O,Tie,9,0.139674
3,3,O,Tie,9,0.189891
3,3,O,Tie,9,0.147573
3,3,O,Tie,9,0.131240
3,3,O,Tie,9,0.190337
3,3,O,Tie,9,0.131594
3,3,O,Tie,9,0.137002
3,3,O,Tie,9,0.191353
3,3,O,Tie,9,0.135154
3,3,O,Tie,9,0.135174
3,3,O,Tie,9,0.188079
3,3,O,Tie,9,0.131776
3,3,O,Tie,9,0.133765
3,3,O,Tie,9,0.191280
3,3,O,Tie,9,0.129250
3,3,O,Tie,9,0.132719
3,3,O,Tie,9,0.177541
3,3,O,Tie,9,0.128932
